stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location,Wards,Census Tracts,Zip Codes,Community Areas,Historical Wards 2003-2015
12876,PULASKI,92ND STREET,53A,1.9,16.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7260882', 'longitude': '-87.72164898'}",,,10408,,
12877,PULASKI,93RD STREET,53A,3.6,24.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7241752', 'longitude': '-87.72158997'}",,,10408,,
12878,PULASKI,94TH STREET,53A,12.6,120.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72233949', 'longitude': '-87.72145519'}",,,4459,,
12879,PULASKI,96TH STREET,53A,1.6,8.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71869185', 'longitude': '-87.72141196'}",,,10408,,
12880,PULASKI,97TH STREET,53A,3.7,30.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71693661', 'longitude': '-87.72131485'}",,,10408,,
12881,PULASKI,98TH STREET,53A,1.3,22.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71511761', 'longitude': '-87.7212512'}",,,10408,,
12882,PULASKI,100TH STREET,"53A,103",2.4,8.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71139105', 'longitude': '-87.72119748'}",,,10408,,
12883,PULASKI,101ST STREET,"53A,103",1.7,18.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.709509', 'longitude': '-87.721084'}",,,10408,,
12884,PULASKI,102ND STREET (north leg),"53A,103",4.1,21.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.707599', 'longitude': '-87.721025'}",,,10408,,
12885,PULASKI,104TH STREET,53A,1.8,10.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.704123', 'longitude': '-87.720926'}",,,10408,,
12886,PULASKI,105TH STREET,53A,1.1,6.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.702304', 'longitude': '-87.720843'}",,,10408,,
12887,PULASKI,106TH STREET,53A,0.6,6.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.700477', 'longitude': '-87.720749'}",,,10408,,
12888,PULASKI,109TH STREET (north leg),53A,0.2,6.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.69596616', 'longitude': '-87.72057719'}",,,10408,,
12889,PULASKI,109TH STREET (south leg),53A,0.0,1.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.694846', 'longitude': '-87.720519'}",,369,10408,,
12890,PULASKI,110TH STREET,53A,0.2,8.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.693123', 'longitude': '-87.720467'}",,,10408,,
12892,PULASKI,110TH STREET,53A,7.6,0.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.69298733', 'longitude': '-87.72025468'}",42,369,4447,73,33
12893,PULASKI,109TH STREET (south leg),53A,2.8,0.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.69480566', 'longitude': '-87.72030656'}",42,369,4447,73,33
12894,PULASKI,108TH STREET,53A,3.1,0.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.69652907', 'longitude': '-87.72040653'}",42,369,4447,73,33
12895,PULASKI,106TH STREET,53A,5.2,0.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.70024896', 'longitude': '-87.72059136'}",42,316,4447,73,33
12896,PULASKI,105TH STREET,53A,6.1,1.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.70207696', 'longitude': '-87.72068536'}",42,316,4447,73,33
12897,PULASKI,104TH STREET,53A,6.5,2.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.70392523', 'longitude': '-87.72063212'}",42,316,4447,73,33
12898,PULASKI,102ND STREET (south leg),"53A,103",21.0,15.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.70747322', 'longitude': '-87.7207303'}",42,316,4447,73,33
12899,PULASKI,101ST STREET,"53A,103",16.7,6.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.70943445', 'longitude': '-87.72083418'}",42,316,4447,73,33
12900,PULASKI,100TH STREET,"53A,103",37.8,23.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71129349', 'longitude': '-87.72089695'}",42,316,4447,73,33
12901,PULASKI,98TH STREET,53A,18.6,3.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71495635', 'longitude': '-87.72107169'}",,,4459,,
12902,PULASKI,97TH STREET,53A,29.5,4.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71679631', 'longitude': '-87.72106708'}",,,4459,,
12903,PULASKI,96TH STREET,53A,15.7,17.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.71870752', 'longitude': '-87.72116226'}",,,4459,,
12904,PULASKI,94TH STREET,53A,17.7,1.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.72223491', 'longitude': '-87.72121729'}",,,4459,,
12905,PULASKI,93RD STREET,53A,16.0,3.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.724208', 'longitude': '-87.721365'}",,,4459,,
12906,PULASKI,92ND STREET,53A,15.0,3.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.726121', 'longitude': '-87.721424'}",,,4459,,
12907,PULASKI,8900 SOUTH,53A,0.4,0.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.730131', 'longitude': '-87.721514'}",,,4459,,
12908,PULASKI,MAIN (8800 SOUTH),53A,5.0,3.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.73258628', 'longitude': '-87.72138786'}",,,4459,,
12909,PULASKI,86TH STREET,53A,48.4,10.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.73659635', 'longitude': '-87.72128041'}",30,198,4300,69,6
12910,PULASKI,85TH STREET,53A,28.9,9.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.73846843', 'longitude': '-87.72135646'}",30,198,4300,69,6
12911,PULASKI,84TH STREET,53A,76.1,23.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.74030743', 'longitude': '-87.72141446'}",30,198,4300,69,6
12912,PULASKI,82ND STREET,53A,23.1,5.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.74395743', 'longitude': '-87.72153645'}",30,199,4300,69,6
12913,PULASKI,8000 SOUTH,"53A,79",13.4,14.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.74779616', 'longitude': '-87.7216304'}",30,199,4300,69,6
12914,PULASKI,78TH STREET,53A,61.1,1.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.75129787', 'longitude': '-87.72182259'}",30,571,4300,69,6
12915,PULASKI,77TH STREET,53A,54.6,5.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.75272438', 'longitude': '-87.7218715'}",30,571,4300,69,6
12916,PULASKI,76TH STREET,53A,107.0,112.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.75486625', 'longitude': '-87.72207513'}",30,571,4300,69,6
12918,PULASKI,70TH STREET,53A,59.8,8.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.76580852', 'longitude': '-87.72226335'}",15,317,21867,63,23
12919,PULASKI,69TH STREET,53A,87.3,19.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.76762852', 'longitude': '-87.72231035'}",15,317,21867,63,23
12920,PULASKI,68TH STREET,53A,82.4,33.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.76944952', 'longitude': '-87.72235335'}",15,317,21867,63,23
12921,PULASKI,66TH STREET,53A,57.1,21.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.77308628', 'longitude': '-87.72239893'}",15,238,21867,63,23
12922,PULASKI,65TH STREET,53A,47.2,19.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.77490728', 'longitude': '-87.72244493'}",15,238,21867,63,23
12923,PULASKI,64TH STREET,53A,30.5,19.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.77672228', 'longitude': '-87.72248793'}",15,238,21867,63,23
12924,PULASKI,62ND STREET (vacated),53A,88.7,20.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78038655', 'longitude': '-87.72263893'}",6,339,21867,63,23
12925,PULASKI,61ST STREET,53A,44.2,15.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78220855', 'longitude': '-87.72268893'}",6,339,21867,63,23
12926,PULASKI,60TH STREET,53A,18.5,14.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78402755', 'longitude': '-87.72274293'}",6,339,21867,63,23
12927,PULASKI,58TH STREET,53A,39.4,14.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7876514', 'longitude': '-87.72281461'}",15,774,21867,60,23
12928,PULASKI,57TH STREET,53A,39.5,25.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7894704', 'longitude': '-87.72286561'}",15,774,21867,60,23
12929,PULASKI,56TH STREET,53A,44.3,48.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7912914', 'longitude': '-87.7229146'}",15,774,21867,60,23
12930,PULASKI,54TH STREET,53A,24.3,21.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.79496152', 'longitude': '-87.72304015'}",6,792,22248,60,35
12931,PULASKI,53RD STREET,53A,37.0,66.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.796756', 'longitude': '-87.723176'}",6,792,22248,60,35
12932,PULASKI,5200 SOUTH driveway,53A,16.4,175.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.79838584', 'longitude': '-87.72315337'}",6,792,22248,60,35
12934,PULASKI,ARCHER,53A,25.2,27.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80282394', 'longitude': '-87.72330287'}",8,698,22248,54,49
12935,PULASKI,49TH STREET,53A,7.7,27.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80417192', 'longitude': '-87.72332295'}",8,698,22248,54,49
12936,PULASKI,48TH STREET,53A,70.7,131.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80593021', 'longitude': '-87.72337343'}",8,698,22248,54,49
12937,PULASKI,47TH STREET,53A,42.8,86.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.80776266', 'longitude': '-87.72343184'}",8,563,22248,54,49
12942,PULASKI,42ND STREET,53A,7.5,19.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8168075', 'longitude': '-87.72374976'}",8,563,22248,54,49
12943,PULASKI,41ST STREET,53A,6.4,8.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.81830403', 'longitude': '-87.72381329'}",8,563,22248,54,49
12944,PULASKI,3741 SOUTH,53A,1.9,3.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.82505522', 'longitude': '-87.72396444'}",8,200,21569,32,49
12945,PULASKI,36TH STREET,53A,1.3,8.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.82869979', 'longitude': '-87.72402345'}",28,200,21569,32,14
12946,PULASKI,34TH STREET (opp. 3400 S),53A,1.1,4.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.83113234', 'longitude': '-87.72409266'}",28,200,21569,32,14
12948,PULASKI,3300 SOUTH RR CROSSING,53A,0.9,27.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.83279894', 'longitude': '-87.72414166'}",28,200,21569,32,14
12949,PULASKI,32ND STREET,53A,3.2,261.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.834973', 'longitude': '-87.724229'}",28,200,21569,32,14
12950,31ST STREET,PULASKI,"35,53A,82",14.7,447.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.83694156', 'longitude': '-87.72472526'}",28,248,21569,32,14
12952,59TH STREET,KILBOURN,59,9.0,3.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7857562', 'longitude': '-87.7352998'}",15,292,21867,63,23
12953,59TH STREET,KOSTNER,59,33.0,14.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78575944', 'longitude': '-87.7328201'}",15,292,21867,63,23
12954,59TH STREET,KILDARE,59,20.0,20.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78578344', 'longitude': '-87.73037511'}",15,292,21867,63,23
12955,59TH STREET,KEELER,59,15.1,19.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78582507', 'longitude': '-87.72797409'}",15,292,21867,63,23
12956,59TH STREET,KARLOV,59,6.3,15.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78585131', 'longitude': '-87.72551362'}",6,292,21867,63,23
12957,59TH STREET,PULASKI,59,117.3,45.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78586907', 'longitude': '-87.72317345'}",6,292,21867,63,23
12958,59TH STREET,SPRINGFIELD,59,11.8,9.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78592673', 'longitude': '-87.72062212'}",6,339,21867,63,23
12959,59TH STREET,HAMLIN,59,11.9,25.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78595591', 'longitude': '-87.71817631'}",6,339,21867,63,23
12960,59TH STREET,LAWNDALE,59,13.7,50.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78598287', 'longitude': '-87.71574099'}",6,339,21867,63,23
12961,59TH STREET,CENTRAL PARK,59,10.1,24.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78602934', 'longitude': '-87.71259843'}",6,344,21867,64,19
12962,59TH STREET,ST. LOUIS,59,7.1,36.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78607943', 'longitude': '-87.71080238'}",6,344,21867,64,19
12963,59TH STREET,HOMAN,59,11.2,14.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78610342', 'longitude': '-87.70829435'}",6,344,21867,64,19
12964,59TH STREET,SPAULDING,59,6.8,11.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78612767', 'longitude': '-87.70588394'}",6,344,21867,64,19
12965,59TH STREET,KEDZIE,59,87.7,61.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7861775', 'longitude': '-87.70347458'}",6,344,21867,64,19
12966,59TH STREET,ALBANY,59,14.4,11.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78622351', 'longitude': '-87.70106433'}",2,183,21867,64,19
12968,59TH STREET,FRANCISCO,59,4.0,14.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78629453', 'longitude': '-87.69609037'}",2,183,21867,64,19
12969,59TH STREET,CALIFORNIA,59,43.5,43.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78633562', 'longitude': '-87.69374133'}",2,183,21867,64,19
12970,59TH STREET,WASHTENAW,59,14.3,18.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78640457', 'longitude': '-87.69123131'}",2,111,21867,64,19
12971,59TH STREET,ROCKWELL,59,34.5,28.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78642918', 'longitude': '-87.68882003'}",2,111,21867,64,19
12972,59TH STREET,CAMPBELL,59,17.9,20.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78645295', 'longitude': '-87.68641058'}",2,111,21867,64,19
12974,59TH STREET,OAKLEY,59,6.4,6.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78647043', 'longitude': '-87.68112676'}",2,111,22257,64,19
12975,59TH STREET,HOYNE,59,39.1,16.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7865415', 'longitude': '-87.6766461'}",2,274,22257,65,44
12976,59TH STREET,DAMEN,59,28.8,18.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78656401', 'longitude': '-87.67424353'}",2,274,22257,65,44
12977,59TH STREET,WOLCOTT,59,27.4,12.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78660918', 'longitude': '-87.67178269'}",3,275,22257,65,44
12978,59TH STREET,WOOD,59,18.4,14.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78663466', 'longitude': '-87.66936104'}",3,275,22257,65,44
12979,59TH STREET,PAULINA,59,163.8,79.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78665118', 'longitude': '-87.66692916'}",3,276,22257,65,44
12980,59TH STREET,ASHLAND,59,66.4,32.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78668289', 'longitude': '-87.66459493'}",2,276,22257,65,44
12981,59TH STREET,LAFLIN,59,18.6,9.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78671916', 'longitude': '-87.66207394'}",2,277,22257,65,44
12982,59TH STREET,LOOMIS,59,15.6,16.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78674698', 'longitude': '-87.65965584'}",2,277,22257,65,19
12983,59TH STREET,THROOP,59,49.5,34.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78678288', 'longitude': '-87.65720869'}",2,278,22257,65,19
12984,59TH STREET,RACINE,59,36.6,22.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78681461', 'longitude': '-87.65481154'}",2,278,22257,65,19
12985,59TH STREET,ABERDEEN,59,48.3,53.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78685644', 'longitude': '-87.65236354'}",2,434,21559,66,19
12986,59TH STREET,MORGAN,59,27.2,19.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78689578', 'longitude': '-87.6499566'}",2,434,21559,66,19
12987,59TH STREET,PEORIA,59,51.8,52.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78692644', 'longitude': '-87.64750004'}",2,22,21559,66,19
12988,59TH STREET,HALSTED,59,28.5,26.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78695303', 'longitude': '-87.64510503'}",2,22,21559,66,19
12989,59TH STREET,UNION,59,12.2,6.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78700586', 'longitude': '-87.64266065'}",4,22,21559,66,53
12990,59TH STREET,WALLACE,59,10.6,7.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78705022', 'longitude': '-87.64021928'}",4,22,21559,66,53
12991,59TH STREET,NORMAL,59,5.0,5.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7870783', 'longitude': '-87.6377708'}",4,166,21559,66,53
12992,59TH STREET,PRINCETON,59,8.6,9.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78713132', 'longitude': '-87.63295844'}",4,166,21559,66,53
12993,59TH STREET,WELLS,59,4.7,9.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78711384', 'longitude': '-87.63210049'}",4,166,21559,66,53
12994,59TH STREET,WENTWORTH,59,3.6,4.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78717426', 'longitude': '-87.63010764'}",4,166,21559,66,53
12995,59TH STREET,LASALLE,59,2.0,4.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78721783', 'longitude': '-87.62917599'}",4,166,21559,66,53
12996,59TH STREET,PERRY,59,17.4,31.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78727263', 'longitude': '-87.62770348'}",4,164,21559,7,53
12997,59TH STREET,STATE,59,23.4,38.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.787301', 'longitude': '-87.62568512'}",4,164,21559,7,53
13000,61ST STREET,WABASH,59,19.0,17.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78367527', 'longitude': '-87.62394954'}",4,404,22260,7,53
13001,61ST STREET,MICHIGAN,59,26.9,41.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78369534', 'longitude': '-87.62234848'}",4,404,22260,7,53
13003,61ST STREET,PRAIRIE,59,39.7,50.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78375723', 'longitude': '-87.61913036'}",4,404,22260,7,53
13007,61ST STREET,EBERHART,59,12.3,25.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.783862', 'longitude': '-87.613384'}",4,331,22260,9,53
13008,61ST STREET,ST. LAWRENCE,59,14.2,35.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78390899', 'longitude': '-87.61099843'}",4,331,22260,9,53
13010,61ST STREET,LANGLEY,59,9.3,40.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78394928', 'longitude': '-87.60854339'}",4,471,22260,9,53
13013,61ST STREET,INGLESIDE,59,6.2,19.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78402821', 'longitude': '-87.60287416'}",4,470,22260,9,53
13014,61ST STREET,ELLIS,59,4.4,22.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78404668', 'longitude': '-87.60126456'}",4,470,22260,9,53
13016,61ST STREET,UNIVERSITY,59,2.5,22.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7840858', 'longitude': '-87.59801403'}",4,427,22260,9,53
13019,61ST STREET,KENWOOD,59,2.3,16.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78414122', 'longitude': '-87.59325654'}",4,426,22260,9,53
13020,DORCHESTER,61ST STREET,59,3.3,26.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.784421', 'longitude': '-87.59136359'}",4,426,22260,9,53
13021,DORCHESTER,60TH STREET,59,1.6,6.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78597064', 'longitude': '-87.59141124'}",4,426,22260,9,53
13022,60TH STREET,STONY ISLAND,59,114.0,176.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78618935', 'longitude': '-87.58694104'}",33,477,22260,8,32
13023,DORCHESTER,60TH STREET,59,11.7,0.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.785949', 'longitude': '-87.591548'}",4,426,22260,9,53
13024,DORCHESTER,61ST STREET,59,30.1,5.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78431895', 'longitude': '-87.59149621'}",4,426,22260,9,53
13025,61ST STREET,KENWOOD,59,24.5,6.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7842573', 'longitude': '-87.59293702'}",4,426,22260,9,53
13030,61ST STREET,ELLIS,59,39.1,8.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78417286', 'longitude': '-87.60102238'}",4,427,22260,9,53
13031,61ST STREET,INGLESIDE,59,15.8,4.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78415566', 'longitude': '-87.6026781'}",4,470,22260,9,53
13033,61ST STREET,COTTAGE GROVE,59,121.6,27.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78411532', 'longitude': '-87.6058329'}",4,470,22260,9,53
13034,61ST STREET,LANGLEY,"N4,59",43.7,14.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78407046', 'longitude': '-87.60837789'}",4,471,22260,9,53
13036,61ST STREET,ST. LAWRENCE,"N4,59",43.4,17.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78402778', 'longitude': '-87.6107995'}",4,471,22260,9,53
13037,61ST STREET,EBERHART,"N4,59",30.1,16.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78402191', 'longitude': '-87.61293704'}",4,331,22260,9,53
13041,61ST STREET,PRAIRIE,59,20.8,9.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78388496', 'longitude': '-87.61878892'}",4,404,22260,7,53
13042,61ST STREET,INDIANA,59,40.0,64.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78388396', 'longitude': '-87.62038793'}",4,404,22260,7,53
13043,60TH STREET,INDIANA,59,52.9,37.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78564533', 'longitude': '-87.62086433'}",4,164,22260,7,53
13045,60TH STREET,WABASH,59,16.5,19.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78563128', 'longitude': '-87.62370445'}",4,164,22260,7,53
13046,60TH STREET,STATE,59,13.4,8.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78559311', 'longitude': '-87.62530935'}",4,164,21559,7,53
13047,59TH STREET,STATE,59,79.6,21.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7874284', 'longitude': '-87.62572173'}",4,164,21559,7,53
13048,59TH STREET,PERRY,59,9.3,3.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78741467', 'longitude': '-87.62753018'}",4,164,21559,7,53
13049,59TH STREET,LASALLE,59,6.1,3.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78736874', 'longitude': '-87.62896226'}",4,166,21559,66,53
13050,59TH STREET,WENTWORTH,59,10.0,2.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78734506', 'longitude': '-87.63015207'}",4,166,21559,66,53
13053,59TH STREET,WELLS,59,1.3,5.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78736009', 'longitude': '-87.63203912'}",4,166,21559,66,53
13054,59TH STREET,STEWART,59,1.7,3.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7872429', 'longitude': '-87.63574167'}",4,166,21559,66,53
13055,59TH STREET,NORMAL,59,9.6,14.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78723325', 'longitude': '-87.63754852'}",4,166,21559,66,53
13056,59TH STREET,WALLACE,59,2.9,13.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78716654', 'longitude': '-87.64010668'}",4,166,21559,66,12
13057,59TH STREET,UNION,59,12.3,18.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78714186', 'longitude': '-87.64241124'}",4,113,21559,66,12
13058,59TH STREET,HALSTED,59,78.2,69.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78709491', 'longitude': '-87.64483011'}",4,113,21559,66,53
13059,59TH STREET,PEORIA,59,14.3,29.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78705071', 'longitude': '-87.64729484'}",2,113,21559,66,19
13060,59TH STREET,MORGAN,59,45.9,69.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7870195', 'longitude': '-87.64969687'}",2,113,21559,66,19
13061,59TH STREET,ABERDEEN,59,16.3,31.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.7869922', 'longitude': '-87.65211302'}",2,409,21559,66,19
13062,59TH STREET,RACINE,59,37.0,84.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78695649', 'longitude': '-87.6545474'}",2,409,22257,66,19
13063,59TH STREET,THROOP,59,22.7,29.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78691999', 'longitude': '-87.65700403'}",2,297,22257,65,19
13064,59TH STREET,LOOMIS,59,7.9,19.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78687066', 'longitude': '-87.65940255'}",2,297,22257,65,19
13065,59TH STREET,LAFLIN,59,7.9,24.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78684883', 'longitude': '-87.66176469'}",2,384,22257,65,19
13066,59TH STREET,ASHLAND,59,111.3,195.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78683252', 'longitude': '-87.66423077'}",2,384,22257,65,44
13067,59TH STREET,PAULINA,59,30.7,38.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78678177', 'longitude': '-87.66672438'}",2,385,22257,65,44
13068,59TH STREET,WOOD,59,13.7,41.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.78674494', 'longitude': '-87.66910296'}",3,385,22257,65,44
